be,"légy, leszünk, lennie, lennék, leszel","oltava, Tulen, olemaan, pian, voisi","Μπορεί, μπορούσε, είστε, ναι, γίνει","стать, должно, будут, будем, будешь","sollte, könnte, wäre, müssen, werde","seas, Debe, estaría, estará, debería","saranno, dovrebbe, sarà, deve, sara","serai, serait, pourrait, soit, peut-être","be, 成為, 肯定, 沒事, 回來","ổn, ngay, tốt, chứ, không_thể","しれ, はず, 大丈夫, べ, すぐ","be, 겁니다, 될, 해야, 괜찮","คงจะ, ไม่เป็นไร, ควรจะ, เดี๋ยว, น่าจะ","segera, seharusnya, baik-baik, Mungkin, pasti","olmalısın, olacaksın, olmayacak, olacağım, olurdu",y,"נהיה, יהיו, אהיה, אמור, בטח",y
sometimes,y,"toisinaan, tällöin, Välillä, Toisinaan, välillä","Καμιά, Κάποιες, κάποιες, άλλες, καμιά",y,y,"pienso, otras, algunas, difícil, personas","talvolta, certe, Qualche, altre, penso",y,y,y,y,y,y,y,y,"وأحيانا, وأحياناً, احياناً, الاحيان, أحيانًا","ולפעמים, שלפעמים, לעיתים, לעתים, לפעמים",y
often,y,y,y,"часто, почаще, Часто, зачастую, нечасто",y,"menudo, frecuentemente, suelen, frecuencia, suele",y,y,y,y,y,y,y,y,y,y,"קרובות, לעתים, לעיתים, תכופות, תדירות","अक्सर, तोड़ने, कितनी, बार, छुपाया"
usually,y,y,y,y,y,y,"solitamente, solito, genere, Di, faccio",y,y,"thường, Thường, như_vậy, luôn, lắm","普通, 普段, 通常, たいてい, いつ",y,y,y,y,y,"כלל, בדרך-כלל, בדר, בד, שבדרך","आमतौर, आम, तौर, होते, $"
always,"állandóan, folyton, szerettem, Mindig, voltál","Aina, olemaan, Kuten, halunnut, Luulin","πάντοτε, έλεγε, Πάντα, συνέχεια, ήσουν",y,"warst, Warum, gibt, hatte, werde",y,"voluto, pensato, avuto, C, Sei",y,y,y,"いつ, 常, 必ず, ずっと, 同じ",y,y,y,"Daima, istemişimdir, daima, olmuştur, zamanki","دومًا, دوما, دائمًا, دوماً, لطالما","ותמיד, שתמיד, אהבתי, אהיה, ידעתי","हमेशा, रहेंगे, रहता, पसंद, होता"
all the time,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
forever,"Örökre, Örökké, mindörökké, örökkévalóság, mindörökre",y,"παντα, αιώνια, κρατήσει, μείνω, μείνει",y,"ewig, Ewigkeit, Für, leben, bleiben","eternamente, eternidad, Siempre, vivir, amor","eternita, eterno, secoli, restare, vivere","éternellement, éternité, vivre, rester, ensemble",y,y,"永遠, 永久, 続, 一生, ずっと",y,y,y,"Sonsuza, ebediyen, sonsuza, ömür, sürecek",y,"לעד, נצח, לתמיד, לנצח, המון","हमेशा, िलए, अपनेसाथियोंछायाहोजाएगा, अंडरवर्ल्ड, शानदार"
again,"Ismét, mégegyszer, Megint, Újra, ismét","olikaan, Taas, jälleen, alusta, uudestaan","ξαναδείς, ξανασυμβεί, Πάλι, ξαναδώ, αρχή","Снова, Опять, повторится, вновь, увижу",y,"nuevamente, Otra, vuelvas, volveré, volverá","rivederti, Ancora, Di, tornare, nuovo","recommence, recommencer, Encore, revoir, nouveau",y,"Lại, trở_lại, lần, xảy, Đừng",y,y,y,"again, Senang, melihatmu, coba, melihatnya","gene, Yeniden, dene, Tekrar, Yine","مجدّداً, مُجدداً, أخري, مرةً, مجددًا","ושוב, אראה, מחדש, יקרה, לחזור",y
then,"azután, Először, utána, Aztán, újra","Ensin, Silloin, silloin, ensin, No",y,y,"Na, Dann, bis, also, Also",y,"Poi, allora, Allora, dopo, li",y,"then, 然, 然后, 礛, \ue09e","Sau, Rồi, Được, Vậy, lúc","じゃあ, 後, もし, そして, ）","그때, 다가, 다음, 그럼, 만약","จากนั้น, หลังจากนั้น, ตอนนั้น, แล้วก็, ต่อ",y,"öyleyse, zamana, zamanlar, Öyleyse, Önce","الحين, حينها, عندها, ثمّ, إذًا","ולאחר, מכן, לאחר, ואם, אחרי",y
each other,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
together,"közösen, Együtt, dolgozunk, közös, ketten","yhdessä., Yhdessä, yhteistyötä, Olimme, yhteen","μείνουμε, ήμασταν, κοντά, πάλι, Είμαστε","работали, сможем, работать, жить, могли",y,y,"uniti, assieme, lavorare, stati, stiamo",y,y,"nhau, chung, cùng, bên, làm_việc",y,y,y,y,"beraberiz, birlikteyiz, Beraber, birbirine, Birlikte","سويًا, سويا, معًا, سوية, سوياً","יחדיו, עובדים, נהיה, ביחד, יחד",y
exactly,y,y,y,"точности, конкретно, ровно, Именно, произошло",y,y,y,y,y,y,"正確, まさに, 全く, 通り, よく",y,"ไม่เชิง, เป๊ะ, นั่นแหละ, ตรง, ที่ไหน",y,"aynen, sayılmaz, Aynen, Kesinlikle, Pek","تحديدًا, بالظبط, تحديداً, بالتحديد, تمامًا","היכן, כפי, הסיבה, ומה, -לא",y
sure,"biztosak, biztosra, Biztosan, biztosan, abban","Varmista, varmoja, Varmasti, Toki, varmistaa","βεβαιωθώ, σιγουρευτώ, σίγουροι, βέβαιος, βέβαια","Уверена, наверняка, Уверен, уверены, Точно","Sicher, bestimmt, Sind, Bist, klar","asegúrate, aseguraré, asegurarse, Asegúrate, seguros","Sicura, Sicuro, sicuri, assicurarmi, certa","certain, assurer, sûre, Bien, sûr","確定, sure, 確信, 確保, 絋","chắc, chắc_chắn, Chắc_chắn, đảm_bảo, Chắc","確信, 確か, 確かめ, 確認, 間違い","확실, 확신, 확실히, 확인, 물론",y,y,y,"متاكد, متأكدا, متأكده, متأكّد, متأكداً","תוודא, בטוחים, לוודא, בהחלט, -אתה",y
maybe,"esetleg, Arra, Lehet, inkább, jobb","-Ehkä, voisit, voisimme, ajattelin, jopa","Ισως, Σκέφτηκα, μήπως, μάλλον, Μπορεί","подумала, наверное, подумал, Возможно, возможно",y,y,"Magari, magari, potremmo, dovresti, dovremmo","Peut-être, pourrais, devrait, devrais, pensais",y,y,y,y,y,"Yah, Atau, Mungkin, sedikit, benar","değildir, vardır, Bilmiyorum, Şey, düşündüm","لربّما, لَرُبَّمَا, وربما, لربما, ربّما","ואולי, שאולי, תוכל, כדאי, נוכל","शायद, चिकित्सक, जाए, बना, बच्चों"
a little,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
somewhat,y,y,y,"отчасти, степени, слегка, как-то, довольно","irgendwie, wenig, bisschen, ziemlich, Nun","especie, modo, aunque, bastante, cierto","alquanto, specie, piuttosto, senso, abbastanza","sorte, plutôt, semble, assez, moins",y,"phần_nào, hơi, một_chút, vẻ, phần","多少, やや, いささか, 困惑, 退屈",y,y,y,"etmeliyim, parça, tür, rağmen, durum","الشّيء, حدٍ, حد, نوعا, الشئ","במקצת, במידת, במידה, מסוימת, למדי","कुछ, ज़ंग, हद, खाया, सुरक्षात्मक"
almost,"csaknem, meghaltam, Szinte, Majdnem, szinte",y,"Παραλίγο, παραλίγο, φτάσαμε, ξεχάσω, Σχεδόν","Чуть, Почти, практически, едва, закончили",y,y,y,y,y,"gần, suýt, suýt_nữa, hầu_như, Sắp",y,y,y,y,"ölüyordum, Nerdeyse, öldürüyordu, nerdeyse, bitmek","كدنا, كدتُ, يكاد, كادت, أوشكت","-כמעט, וכמעט, שכמעט, סיימנו, הגענו",y
very,"érdekes, szépen, különleges, köszönöm, kedves",y,"πολυ, πάρα, καλός, σημαντικό, Πολύ","Большое, весьма, большое, мило, Очень","Vielen, Sehr, nett, Dank, wichtig","amable, Muchas, muchas, Muy, difícil","mille, gentile, Molto, grazie, difficile","gentil, Très, important, Merci, beaucoup","very, 獶, 盽, 感謝, 非常","Rất, Cám_ơn, đẹp, Cảm_ơn, quan_trọng",y,y,"ดีมาก, ไม่ค่อย, สำคัญ, รู้สึก, คนที่","Sangat, berbahaya, cantik, menarik, sulit","Pek, ilginç, teşekkürler, hoş, oldukça","جزيلا, جزيلاً, جدًا, مهم, كثيرا","מאד, רבה, יפה, נחמד, חשוב",y
too,"Túlságosan, túlságosan, szeretlek, veszélyes, sokáig","Sinäkin, minunkin, Samoin, Liian, sinäkin","αγαπώ, επίσης, πάρα, αργά, ίδιο","Слишком, далеко, долго, сильно, поздно","liebe, weit, spät, viele, lange","tambien, También, lejos, Tú, demasiado","troppi, troppe, Anch, anch, presto","Toi, loin, tard, Moi, aime",y,"muộn, xa, lâu, quá, luôn","すぎ, 過ぎ, あまり, 手遅れ, 多","너무, too, 늦, 많이, 많","เกินไป, เช่นกัน, มากเกินไป, เกิน, เหมือนกัน","Terlalu, mencintaimu, berbahaya, keras, Sudah","Fazla, Bende, erken, tehlikeli, hızlı","اللازم, فات, الأوان, ايضاً, أيضًا","מכדי, -גם, שגם, חבל, מידי","भी, ज्यादा, चुकी, लंबे, तुमसे"
even,"egyáltalán, akár, sincs, tudjuk, jobban",y,"Ούτε, Ακόμα, καν, ακόμη, ούτε","хотя, хоть, Даже, вообще, ещё",y,y,"perfino, persino, neanche, nemmeno, Anche",y,y,y,"さえ, すら, なんて, より, まだ",y,"ด้วยซ้ำ, แม้แต่, แม้กระทั่ง, แม้, แม้ว่า",y,y,"وحتى, حتي, حتّى, ولم, أكن","שאפילו, ואפילו, למרות, בכלל, ידעתי",y
only,"módja, maradt, egyedül, hanem, egyszer","ainut, ainoastaan, keino, Ainoa, tapa","μόνη, τρόπος, Μόνο, μόνος, μόλις","Единственный, единственным, Единственное, единственное, единственная","einzigen, Einzige, einzige, erst, Nur","sino, única, único, Solo, manera","soltanto, Solo, unico, sola, unica",y,"only, 斑, 唯一, 只會, 只能","duy_nhất, Chỉ, sống, mới, lần","唯一, しか, たった, 方法, 一人",y,y,"Satu-satunya, satu-satunya, cuma, Hanya, dua","Yalnızca, yalnızca, sensin, sebebi, kaldı","سوى, الوحيدة, إلا, الطريقة, الذى","היחידים, היחידי, ורק, שרק, בלבד","केवल, एकमात्र, चीज, रास्ता, यही"
just,"egyszerűen, Épp, épp, gondoltam, pár","vasta, Halusin, ihan, Olin, kuten","Απλώς, απλώς, Μόλις, μόλις, ακριβώς","лишь, Просто, немного, всего, хотел","gerade, einfach, wollte, hab, ja","Acabo, acaba, simplemente, Solo, quería","semplicemente, basta, appena, Voglio, proprio","seulement, vient, viens, voulais, peu","just, 我剛, 剛剛, 而已, \ue67b","vừa, Chỉ, cứ, mới, vậy",y,"방금, just, 그저, 그냥, 뿐","เพียงแค่, เพิ่ง, เพียง, พยายาม, รู้สึก","cuma, Hanya, sedikit, baru, sama","Az, istedim, az, Biraz, hemen","وحسب, للتو, مجرد, فحسب, أردت","הרגע, סתם, כרגע, רציתי, מנסה",y
also,"ugyanakkor, egyben, szintén, hanem, másik","myöskin, Myös, myöskään, Lisäksi, lisäksi",y,y,"ebenfalls, außerdem, Außerdem, Auch, sondern",y,"inoltre, Anche, Ha, poi, dell",y,"also, 同時, \ue603, 临, 而且","Chúng_tôi, Nó, Ông, sự, chết",y,y,"ด้วยว่า, เช่นกัน, ยังมี, เหมือนกัน, ฒ",y,y,y,"בנוסף, שגם, וגם, אלא, אך",y
really,"Igazán, valóban, Komolyan, igazából, valójában","todellakin, todellakaan, tosiaan, oikeastaan, oikeasti",y,"Правда, совсем, жаль, действительно, самом","echt, richtig, ganz, leid, tut","veras, Realmente, serio, crees, realidad",y,"Vraiment, beaucoup, aime, Pas, crois","really, 真正, 其實, 痷, 真是","thực_sự, thật_sự, lắm, thích, tớ",y,y,y,"sungguh, minta, sebenarnya, benar-benar, maaf","gerçekte, sayılmaz, Cidden, cidden, Pek","حقًا, فعلا, فعلاً, بالفعل, حقا","נחמד, האמת, קשה, אוהב, אף","वास्तव, सच, सचमुच, वाक़ई, बुरा"
hello,y,"haloo, tervehtiä, tervehtimään, tervehdi, Heipä",y,y,y,y,"salve, Salutate, salutato, salutarlo, salutarla","bonjour, allô, hello, bonsoir, saluer",y,"chào, xin, chào_hỏi, hello, alô",y,"안녕, 인사, 여보세요, Hello, 안부",y,y,y,"التحية, التحيّة, التحيه, رحب, لإلقاء","ושלום, דרישת, שלום., תמסרי, מוסר","हैलो, नमस्ते, नमस्कार, हेलो, अल्बर्ट"
okay,"Rendbe, rendbe, ok, jönni, gond",y,"οκ, ΟΚ, πειράζει, πάνε, Είστε","окей, понятно, ясно, нормально, Ничего","Schon, Geht, ok, OK, okay","ok, Ok, vale, Esta, Oye","Andra, okay, Sta, Tutto, Stai","okay, grave, ok, ira, Est-ce","okay, 沒關系, 沒關, 還好, 有事","okay, ổn, Ổn, Okay, Sẽ","大丈夫, 平気, 無事, よし, 心配","괜찮, okay, 으세요, 응, 아빠","ไม่เป็นไร, โอเคนะ, okay, เป็นไร, ไม่เป็นอะไร","okay, baik2, ok, oke, baiklah","Geçti, Herşey, İyiyim, girecek, yoluna","موافق, لابأس, موافقة, إتفقنا, مايرام","אוקי, בסדר., -בסדר, הכול, מותק",y
goodbye,"viszlát, búcsú, búcsúzni, elbúcsúzni, Búcsúzz",y,"αντίο, αποχαιρετήσω, αποχαιρετίσω, αποχαιρετήσει, αποχαιρετήσεις","попрощаться, прощай, прощаться, прощание, попрощался","verabschieden, Abschied, Wiedersehen, Lebewohl, verabschiedet","Despídete, despedimos, despedirnos, adios, despedirse",y,"adieu, adieux, Dites, Dis, revoir",y,y,y,"인사, 작별, Goodbye, Hello, Hollo",y,"selamat, mengucapkan, tinggal, perpisahan, berpamitan","elveda, hoşça, Veda, hoşçakalın, hoşçakal","الوداع, وداع, السّلامة, أودعك, نودع","להיפרד, ולהתראות, פרידה, להפרד, נפרדתי",y
lanyard,n,n,n,n,n,y,y,n,n,n,"ぜんぜん, 券, 定期, 駄目, 下げ","출입증, 톱니, 새총, 감겨, 줄까",n,n,n,n,n,n
jewelry,y,y,y,y,"Schmuck, Juwelen, Juwelier, Schmuckstück, Juweliergeschäft","joyas, joyería, joyerías, joyeria, joyero",y,y,y,"trang_sức, nữ_trang, châu_báu, tiệm, đeo",y,"보석, 장신구, 보석상, 액세서리, 악세사리",y,y,y,"المجوهرات, مجوهرات, والمجوهرات, الجواهر, مجوهراتها",y,"गहने, दुकान, पॉप, छोड़, भड़कीला"
watch,"óráját, órám, vigyázzon, figyeld, figyelni","kelloni, varo, kelloa, varoa, kellon",y,y,"zusehen, pass, Wache, beobachten, aufpassen",y,"orologio, guardarlo, attento, guardo, guardia","gaffe, surveiller, montre, Attention, télé","錶, watch, 手表, 表, 小心","đồng_hồ, coi_chừng, trông_chừng, canh_chừng, cẩn_thận","時計, 見張, 見守, 観, 腕",y,"นาฬิกา, ระวัง, เฝ้า, มาดู, ทีวี","menonton, awas, arloji, menontonnya, awasi",y,"ساعتك, ساعتي, المشاهدة, مشاهدته, ومشاهدة","במשמרת, שעון, ולצפות, השעון, להיזהר","घड़ी, देखो, देखने, देखते, कार्टून"
wreck,y,y,y,"развалина, крушение, крушения, ходячая, разбита","Wrack, ruinieren, Katastrophe, Autounfall, kaputt",y,y,y,y,"chìm, hỏng, xác, đổ_nát, phá","事故, 難破, 壊, 脱線, 老いぼれ",y,y,y,y,"حطام, الحطام, محطمة, محطم, تحطم","פקעת, הרוסה, הרוס, גרוטאה, תהרוס","मलबे, जहाज, दुर्घटनाग्रस्त, प्रवेश, ज"
glue,y,y,y,y,"Kleber, Klebstoff, Leim, schnüffeln, kleben","pegamento, Pegamento, pegar, pega, goma",y,y,"膠水, 膠, 溅, 翲, 粘",y,"接着, 剤, シンナー, 模型, 糊",y,y,y,y,y,y,y
duct tape,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
potpourri,n,n,n,n,n,n,"pout-pourry, magistralmente, Aida, lavanda, secchi",n,"稱蠢產, 百花, 香包, 遜斃, 睰","hoa, khô, hổ_lốn, xuất_quân, gốm",n,"potpourri, smells, like, It, .","มองหาดอกไม้แห้ง, พัว, กองดอกไม้แห้ง, เจอดอกไม้แห้ง, ต่อรองกัน","rampai, berinvestasi, bunga, menegosiasikan, kemejanya","karışımı, Kurutulmuş, kurutulmuş, yönlendiriyordunuz, söylenirken",n,n,n
helicopter,y,"helikopteri, helikopterin, Helikopteri, helikopterilla, helikopteria",y,y,"Hubschrauber, Helikopter, Heli, per, schicken",y,y,"hélicoptère, hélico, pilote, tour, cet","直升, 機, ど, \ue01c, 诀","trực_thăng, Trực_thăng, chiếc, Chiếc, máy_bay",y,y,y,y,y,y,y,y
