concept_id,column,old,new,source
1643,Hebrew,נהג רכבת,נָהַג רַכֶּבֶת,vocalize
1644,Arabic,قصاب,قَصَّاب,vocalize
1644,Hebrew,קַצָב,קַצָּב,vocalize
1645,Arabic,عامل بناء,عامِل بِناء,vocalize
1645,Hebrew,עובד בניין,עוֹבֵד בִּנְיָן,vocalize
1646,Arabic,النجار,النَجّار,vocalize
1646,Hebrew,נגר,נַגָּר,vocalize
1647,Arabic,عامل الكهرباء,عامِل الكَهْرَباء,vocalize
1647,Hebrew,חַשׁמַלַאי,חַשְׁמַלַּאי,vocalize
1648,Arabic,سباك,سَبَّاك,vocalize
1648,Hebrew,שרברב,שְׁרַבְרַב,vocalize
1649,Arabic,ميكانيكي,مِيكَانِيكِيّ,vocalize
1649,Hebrew,מְכוֹנַאִי,מְכוֹנַאי,vocalize
1650,Arabic,منظف,مُنَظِّف,vocalize
1650,Hebrew,מְנַקֶה,מְנַקֶּה,vocalize
1651,Arabic,بستاني,بُسْتَانِيّ,vocalize
1651,Hebrew,גַנָן,גַּנָּן,vocalize
1652,Arabic,صياد السمك,صَيّاد السَمَك,vocalize
1652,Hebrew,דַיָג,דַּיָּג,vocalize
1654,Arabic,رجال الاطفاء,رِجال الإِطْفاء,vocalize
1654,Hebrew,כבאי,כַּבַּאי,vocalize
1655,Arabic,ممرض,مُمَرِّض,vocalize
1656,Arabic,طيار,طَيَّار,vocalize
1656,Hebrew,טַיָס,טַיָּס,vocalize
1657,Arabic,مضيفة,مُضِيفَة,vocalize
1657,Hebrew,דיילה,דַּיֶּלֶת,vocalize
1658,Arabic,قابلة,قَابِلَة,vocalize
1658,Hebrew,מְיַלֶדֶת,מְיַלֶּדֶת,vocalize
1659,Arabic,يطبخ,يَطْبَخ,vocalize
1659,Hebrew,לְבַשֵׁל,טַבָּח,vocalize
1660,Arabic,النادل,النادِل,vocalize
1661,Arabic,خياط,خَيَّاط,vocalize
1661,Hebrew,לְהַתְאִים,חַיָּט,vocalize
1662,Arabic,أمين الصندوق,أَمِينُ الصُّنْدُوقِ,vocalize
1662,Hebrew,קופאית,קֻפָּאִית,vocalize
1663,Arabic,موظف الإستقبال,مُوَظَّف الاِسْتِقْبال,vocalize
1665,Arabic,جندي,جُنْدِيّ,vocalize
1665,Hebrew,לוֹחֶם,חַיָּל,vocalize
1666,Arabic,سائق الحافلة,سائِق الحافِلَة,vocalize
1666,Hebrew,נהג אוטובוס,נָהַג אוֹטוֹבּוּס,vocalize
1667,Arabic,حارس شخصي,حَارِس شَخْصِيّ,vocalize
1668,Arabic,كاهن,كَاهِن,vocalize
1668,Hebrew,כּוֹמֶר,כֹּמֶר,vocalize
1670,Arabic,حكم,حُكْم,vocalize
1671,Arabic,مراسل,مُرَاسِل,vocalize
1671,Hebrew,כַתָב,כָּתַב,vocalize
1672,Arabic,الممثل,المُمَثِّل,vocalize
1672,Hebrew,שַׂחְקָן,שַׂחְקָן,vocalize
1673,Arabic,راقصة,رَاقِصَة,vocalize
1673,Hebrew,רַקדָן,רַקְדָן,vocalize
1674,Arabic,حافة,حافَة,vocalize
1675,Arabic,ركن,رُكْن,vocalize
1675,Hebrew,פינה,פִּנָּה,vocalize
1676,Arabic,المركز,المَرْكَز,vocalize
1676,Hebrew,מֶרְכָּז,מֶרְכָּז,vocalize
1677,Arabic,هدف,هَدَف,vocalize
1677,Hebrew,נְקוּדָה,נְקֻדָּה,vocalize
1678,Arabic,خط,خَطّ,vocalize
1679,Arabic,عقدة,عُقْدَة,vocalize
1681,Arabic,شكل,شَكْل,vocalize
1682,Arabic,دائرة,دَائِرَة,vocalize
1682,Hebrew,מעגל,מַעְגָּל,vocalize
1683,Arabic,مثلث,مُثَلَّث,vocalize
1683,Hebrew,משולש,מְשֻׁלָּשׁ,vocalize
1684,Arabic,ميدان,مَيْدَان,vocalize
1684,Hebrew,כיכר,רִבּוּעַ,vocalize
1685,Arabic,مستطيل,مُسْتَطِيل,vocalize
1685,Hebrew,מַלבֵּן,מַלְבֵּן,vocalize
1686,Arabic,كرة,كُرَة,vocalize
1686,Hebrew,כַּדוּר,כַּדּוּר,vocalize
1687,Arabic,كتلة,كُتْلَة,vocalize
1687,Hebrew,גוש,גּוּשׁ,vocalize
1688,Arabic,مكعب,مُكَعَّب,vocalize
1688,Hebrew,קוּבִּיָה,קֻבִּיָּה,vocalize
1689,Arabic,عقدة,عُقْدَة,vocalize
1689,Hebrew,קשר,קֶשֶׁר,vocalize
1690,Arabic,الوقت,الوَقْت,vocalize
1690,Hebrew,זְמַן,זְמָן,vocalize
1691,Arabic,مكان,مَكَان,vocalize
1691,Hebrew,מקום,מָקוֹם,vocalize
1692,Arabic,الفراغ,الفَراغ,vocalize
1692,Hebrew,מֶרחָב,מֶרְחָב,vocalize
1693,Arabic,طاقة,طَاقَة,vocalize
1693,Hebrew,אֵנֶרְגִיָה,אֵנֶרְגִּיָּה,vocalize
1694,Arabic,المادة,المادَّة,vocalize
1694,Hebrew,חוֹמֶר,חֹמֶר,vocalize
1695,Arabic,وزن,وَزَنَ,vocalize
1695,Hebrew,מִשׁקָל,מִשְׁקָל,vocalize
1696,Arabic,الصوت,الصَوْت,vocalize
1696,Hebrew,כרך,כֶּרֶךְ,vocalize
1697,Arabic,الطول,الطُول,vocalize
1697,Hebrew,אורך,אֹרֶךְ,vocalize
1698,Arabic,العرض,العَرْض,vocalize
1698,Hebrew,רוֹחַב,רֹחַב,vocalize
1699,Arabic,ارتفاع,اِرْتِفَاع,vocalize
1699,Hebrew,גוֹבַה,גֹּבַהּ,vocalize
1700,Arabic,كثافة,كَثَافَة,vocalize
1701,Arabic,تردد,تَرَدُّد,vocalize
1701,Hebrew,תדירות,תְּדִירוּת,vocalize
1702,Arabic,السعة,السَعَة,vocalize
1702,Hebrew,אמפליטודה,אַמְפְּלִיטוּדָה,vocalize
1703,Arabic,مسافه: بعد,مسافه: بُعْد,vocalize
1704,Arabic,الفارق,الفارِق,vocalize
1704,Hebrew,פער,פַּעַר,vocalize
1705,Arabic,أرض,أَرْض,vocalize
1705,Hebrew,"קרקע, אדמה","קַרְקַע, אֲדָמָה",vocalize
1706,Arabic,حرج,حَرَج,vocalize
1706,Hebrew,נטל,נֵטֶל,vocalize
1707,Arabic,بناء,بِنَاء,vocalize
1708,Arabic,الإزاحة,الإِزاحَة,vocalize
1708,Hebrew,תְזוּזָה,הֶעְתֵּק,vocalize
1709,Arabic,المتجه,المُتَّجِه,vocalize
1709,Hebrew,וֶקטוֹר,וֶקְטוֹר,vocalize
1710,Arabic,سرعة,سُرْعَة,vocalize
1711,Arabic,سرعة,سُرْعَة,vocalize
1712,Arabic,اتجاه,اِتِّجَاه,vocalize
1712,Hebrew,כיוון,כִּוּוּן,vocalize
1713,Arabic,ضخامة,ضَخامَة,vocalize
1713,Hebrew,עוצמה,גֹּדֶל,vocalize
1714,Arabic,التسريع,التَسْرِيع,vocalize
1714,Hebrew,תְאוּצָה,תְּאוּצָה,vocalize
1715,Arabic,فرض,فَرْض,vocalize
1716,Arabic,الاصطدام,الاِصْطِدام,vocalize
1717,Arabic,الجاذبية,الجاذِبِيَّة,vocalize
1717,Hebrew,כוח משיכה,כּוֹחַ מְשִׁיכָה,vocalize
1718,Arabic,التعطيل,التَعْطِيل,vocalize
1718,Hebrew,אִינֶרצִיָה,אִינֶרְצִיָּה,vocalize
1719,Arabic,احتكاك,اِحْتِكَاك,vocalize
1719,Hebrew,חיכוך,חִכּוּךְ,vocalize
1720,Arabic,دفعة,دَفْعَة,vocalize
1720,Hebrew,דַחַף,דָּחַף,vocalize
1721,Arabic,الضغط,الضَغْط,vocalize
1722,Arabic,قوة الدفع,قُوَّة الدَفْع,vocalize
1722,Hebrew,תְנוּפָה,תֶּנַע,vocalize
1723,Arabic,الجسيمات,الجَسِيمات,vocalize
1724,Arabic,ذرة,ذَرَّة,vocalize
1725,Arabic,كهرباء,كَهْرَبَاء,vocalize
1725,Hebrew,חַשְׁמַל,חַשְׁמַל,vocalize
1726,Arabic,مغناطيس,مَغْنَاطِيس,vocalize
1726,Hebrew,מַגנֵט,מַגְנֵט,vocalize
1727,Arabic,شعاع,شُعَاع,vocalize
1728,Arabic,تلسكوب,تِلِسْكُوب,vocalize
1728,Hebrew,טֵלֶסקוֹפּ,טֶלֶסְקוֹפּ,vocalize
1729,Arabic,عدسة,عَدَسَة,vocalize
1729,Hebrew,עֲדָשָׁה,עֲדָשָׁה,vocalize
1730,Arabic,كون,كَوْن,vocalize
1731,Arabic,سديم,سَدِيم,vocalize
1731,Hebrew,עַרְפִּילִית,עַרְפִלִּית,vocalize
1732,Arabic,مجرة,مَجَرَّة,vocalize
1732,Hebrew,גָלַקסִיָה,גָּלַקְסְיָה,vocalize
1733,Arabic,ثقب أسود,ثُقْب أَسْوَد,vocalize
1733,Hebrew,חור שחור,חֹר שָׁחֹר,vocalize
1734,Arabic,كوكب,كَوْكَب,vocalize
1734,Hebrew,כוכב לכת,כּוֹכַב לֶכֶת,vocalize
1736,Arabic,نيزك,نَيْزَك,vocalize
1736,Hebrew,מֵטֵאוֹר,מֶטֶאוֹר,vocalize
1737,Arabic,مذنب,مُذَنَّب,vocalize
1737,Hebrew,כוכב שביט,כּוֹכַב שָׁבִיט,vocalize
1738,Arabic,فوهة البركان,فَوَّهَةُ الْبُرْكَان,vocalize
1738,Hebrew,מַכְתֵשׁ,מַכְתֵּשׁ,vocalize
1740,Arabic,كسوف,كُسُوف,vocalize
1740,Hebrew,ליקוי חמה,לִקּוּי חַמָּה,vocalize
1742,Arabic,فَجر,فَجْر,vocalize
1743,Arabic,الغسق,الغَسَق,vocalize
1744,Arabic,مرحلة,مَرْحَلَة,vocalize
1744,Hebrew,שלב,שָׁלָב,vocalize
1746,Arabic,الزئبق,الزِئْبَق,vocalize
1746,Hebrew,כַּספִּית,כַּסְפִּית,vocalize
1747,Arabic,كوكب الزهرة,كَوْكَب الزَهْرَة,vocalize
1752,Arabic,كوكب المريخ,كَوْكَب المِرِّيخ,vocalize
1752,Hebrew,מַאְדִים,מַאְדִּים,vocalize
1753,Arabic,كوكب المشتري,كَوْكَب المُشْتَرِي,vocalize
1753,Hebrew,צדק,צֶדֶק,vocalize
1755,Arabic,أورانوس,أُورانُوس,vocalize
1756,Arabic,نبتون,نِبْتُون,vocalize
1756,Hebrew,נפטון,נֶפְּטוּן,vocalize
1757,Arabic,بلوتو,بلُوتُو,vocalize
1757,Hebrew,פלוטו,פְּלוּטוֹ,vocalize
1759,Arabic,يجب,يَجِب,vocalize
1759,Hebrew,צריך,צָרִיךְ,vocalize
1760,Arabic,يجب,يَجِب,vocalize
1760,Hebrew,צריך,צָרִיךְ,vocalize
1761,Arabic,في,فِي,vocalize
1761,Hebrew,בְּ-,בְּ-,vocalize
1763,Arabic,على,عَلَى,vocalize
1763,Hebrew,עַל,עֹל,vocalize
1765,Arabic,إِلَى‎,إِلَى,vocalize
1765,Hebrew,אל,אֵל,vocalize
1768,Arabic,حتى,حَتَى,vocalize
1768,Hebrew,עד,עַד,vocalize
1776,Arabic,خارج,خَارِج,vocalize
1776,Hebrew,בחוץ,בַּחוּץ,vocalize
1777,Arabic,فوق,فَوقَ,vocalize
1778,Arabic,أقل,أَقَل,vocalize
1778,Hebrew,לְהַלָן,לְהַלָּן,vocalize
1779,Arabic,قبل,قَبِلَ,vocalize
1779,Hebrew,לפני,לִפְנֵי,vocalize
1780,Arabic,خلف,خَلْفَ,vocalize
1781,Arabic,قمة,قِمَّة,vocalize
1781,Hebrew,חלק עליון,חֵלֶק עֶלְיוֹן,vocalize
1782,Arabic,قاع,قَاع,vocalize
1782,Hebrew,תַחתִית,תַּחְתִּית,vocalize
1783,Arabic,أمام,أَمَامَ,vocalize
1784,Arabic,مؤخرة,مُؤَخَّره,vocalize
1784,Hebrew,חלק אחורי,חֵלֶק אֲחוֹרִי,vocalize
1785,Arabic,غادر,غَادَرَ,vocalize
1785,Hebrew,שמאלה,שְׂמֹאלָה,vocalize
1786,Arabic,يمين,يَمِين,vocalize
1786,Hebrew,ימין,יָמִין,vocalize
1787,Arabic,داخل,دَاخِل,vocalize
1787,Hebrew,בְּתוֹך,בְּתוֹך,vocalize
1789,Arabic,مع,مَعَ,vocalize
1789,Hebrew,עם,עִם,vocalize
1792,Arabic,حول,حَوْلَ,vocalize
1792,Hebrew,סְבִיב,סָבִיב,vocalize
1793,Arabic,ما بين,بَيْنَ,vocalize
1793,Hebrew,בֵּין,בֵּין,vocalize
1794,Arabic,حول,حَوْلَ,vocalize
1794,Hebrew,על אודות,עַל אוֹדוֹת,vocalize
1795,Arabic,ل,لِ,vocalize
1795,Hebrew,שֶׁל,שֶׁל,vocalize
1796,Arabic,أو,أَو,vocalize
1797,Arabic,بالرغم ان,مَعَ أَنَّ,vocalize
1797,Hebrew,למרות ש,לַמְרוֹת שֶׁ־,vocalize
1798,Arabic,لكن,لٰكِن,vocalize
1798,Hebrew,אבל,אֲבָל,vocalize
1799,Arabic,لو,لَوْ,vocalize
1799,Hebrew,אם,אִם,vocalize
1800,Arabic,لان,لِأَنَّ,vocalize
1800,Hebrew,כי,כִּי,vocalize
1804,Arabic,يستثني,يَسْتَثْنِي,vocalize
1804,Hebrew,מלבד,מִלְּבַד,vocalize
1807,Arabic,متى,مَتَى,vocalize
1807,Hebrew,מתי,מָתַי,vocalize
1809,Arabic,للتو,لِلتَّوِّ,vocalize
1810,Arabic,حديثاً,حَدِيثًا,vocalize
1810,Hebrew,לאחרונה,לָאַחֲרוֹנָה,vocalize
1812,Arabic,ما يزال,مَا زَالَ,vocalize
1813,Arabic,قبل,قَبِلَ,vocalize
1813,Hebrew,לפני,לִפְנֵי,vocalize
1815,Arabic,أخيراً,أَخِيراً,vocalize
1815,Hebrew,סוף כל סוף,סוֹף־סוֹף,vocalize
1816,Arabic,في الحال,فَوْرًا,vocalize
1816,Hebrew,מיד,מִיָּד,vocalize
1819,Arabic,سابقا,بِالْفِعْل,vocalize
1819,Hebrew,כְּבָר,כְּבָר,vocalize
1820,Arabic,أبداً,أَبَدًا,vocalize
1820,Hebrew,לעולם לא,לְעוֹלָם לֹא,vocalize
1821,Arabic,نادرًا,نَادِرًا,vocalize
1821,Hebrew,לעתים רחוקות,לְעִתִּים רְחוֹקוֹת,vocalize
1823,Arabic,غالباً,غَالِبًا,vocalize
1823,Hebrew,לעתים קרובות,לְעִתִּים קְרוֹבוֹת,vocalize
1824,Arabic,عادة,عَادَةً,vocalize
1824,Hebrew,בְּדֶרֶך כְּלַל,בְּדֶרֶךְ כְּלָל,vocalize
1825,Arabic,دائماً,دَائِمًا,vocalize
1825,Hebrew,תמיד,תָּמִיד,vocalize
1826,Arabic,طوال الوقت,طَوَالَ الوَقْت,vocalize
1826,Hebrew,כל הזמן,כָּל הַזְּמַן,vocalize
1828,Arabic,تكرارا,مَرَّةً أُخْرَى,vocalize
1828,Hebrew,שוב,שׁוּב,vocalize
1829,Arabic,ومن بعد,ثُمَّ,vocalize
1829,Hebrew,לאחר מכן,לְאַחַר מִכֵּן,vocalize
1831,Arabic,معاً,مَعًا,vocalize
1834,Arabic,يمكن,رُبَّمَا,vocalize
1834,Hebrew,אולי,אוּלַי,vocalize
1835,Arabic,القليل,قَلِيلًا,vocalize
1835,Hebrew,קצת,קְצָת,vocalize
1836,Arabic,قليلا,قَلِيلًا,vocalize
1836,Hebrew,במידה מסוימת,בְּמִדָּה מְסֻיֶּמֶת,vocalize
1837,Arabic,بالكاد,تَقْرِيبًا,vocalize
1837,Hebrew,כִּמעַט,כִּמְעַט,vocalize
1839,Arabic,أيضاً,أَيْضًا,vocalize
1839,Hebrew,גַם,גַּם,vocalize
1841,Arabic,فقط,فَقَط,vocalize
1841,Hebrew,רק,רַק,vocalize
1842,Arabic,فقط,فَقَط,vocalize
1843,Arabic,ايضا,أَيْضًا,vocalize
1843,Hebrew,גַם,גַּם,vocalize
1845,Arabic,أهلا,أَهْلًا,vocalize
1845,Hebrew,שלום,שָׁלוֹם,vocalize
1846,Arabic,حسنا,حَسَنًا,vocalize
1846,Hebrew,בסדר,בְּסֵדֶר,vocalize
1847,Arabic,مع السلامة,مَعَ السَّلَامَة,vocalize
1847,Hebrew,הֱיה שלום,הָיָה שָׁלוֹם,vocalize
7,Spanish,aspettare ,esperar,swap
7,Italian,esperar ,aspettare,swap
8,Spanish,stare ,quedarse,swap
8,Italian,quedarse ,stare,swap
687,English,thrush bird,song thrush,headword
688,English,swallow bird,barn swallow,headword
1258,English,merry-go-around,merry-go-round,headword
263,Greek,να αποδεχθεί,δέχομαι,batch2
282,Greek,να επηρεάσουν,βλάπτω,batch2
300,Greek,να επιτρέπεις,αναγνωρίζω,batch2
242,Greek,να οργανώσει,διοργανώνω,batch2
163,Greek,να επιτεθείς,επιτίθεμαι,batch2
179,Greek,να γαβγίσει,αποφλοιώνω,batch2
202,Greek,να λυγίσει,λυγίζω,batch2
142,Greek,να βράσει,βράζω,batch2
265,Greek,να δανειστω,δανείζομαι,batch2
96,Greek,να σπάσει,σπάζω,batch2
291,Greek,για να προκαλέσει,προκαλώ,batch2
278,Greek,να ελέγξω,ανακόπτω,batch2
328,Greek,να αποικίσω,αποικίσει,batch2
305,Greek,να διοικείς,διατάζω,batch2
241,Greek,να συγκρίνω,παραβάλλω,batch2
27,Greek,να συνεχίσει,εξακολουθώ,batch2
139,Greek,να μαγειρέψω,μαγειρεύω,batch2
269,Greek,να αντιγράψω,αντιγράφω,batch2
253,Greek,να σέρνω,έρπω,batch2
268,Greek,να διαγράψω,διαγράφω,batch2
264,Greek,να αρνηθώ,αρνούμαι,batch2
283,Greek,να σχεδιάσει,σχεδιάζω,batch2
210,Greek,για να αναπτυχθεί,αναπτύσσω,batch2
271,Greek,να συζητήσω,συζητώ,batch2
256,Greek,να κερδίσω,κερδίζω,batch2
255,Greek,για να χρησιμοποιήσω,απασχολώ,batch2
221,Greek,να επεκτείνει,επεκτείνω,batch2
274,Greek,για να εξηγήσει,εξηγώ,batch2
149,Greek,να εκραγεί,ανατινάζω,batch2
327,Greek,να εξερευνήσω,εξερευνώ,batch2
251,Greek,να αποτύχει,αποτυγχάνω,batch2
160,Greek,να παλέψω,καταπολεμώ,batch2
244,Greek,να φιλτράρει,διηθώ,batch2
324,Greek,να φτιάξω,διορθώνω,batch2
178,Greek,να επικεντρωθεί,εστιάζω,batch2
301,Greek,να απαγορεύσω,απαγορεύω,batch2
303,Greek,να κυβερνώ,κυβερνώ,batch2
288,Greek,να μαντέψει,εικάζω,batch2
316,Greek,να ελπίζω,ελπίζω,batch2
162,Greek,να βλάψει,λυπώ,batch2
169,Greek,να συμπεριλάβει,συμπεριλαμβάνω,batch2
248,Greek,να κληρονομήσω,κληρονομώ,batch2
302,Greek,να οδηγήσω,επιμολυβδώνω,batch2
219,Greek,να διαρρεύσει,διαρρέω,batch2
266,Greek,να δανείσουν,δανείζω,batch2
151,Greek,να αρεσει,αγαπώ,batch2
188,Greek,να αρεσει,αγαπώ,batch2
200,Greek,να χάσω,αδυνατίζω,batch2
304,Greek,να καταφέρω,διαχειρίζομαι,batch2
240,Greek,για να ταιριάζει με,αγώνας,batch2
326,Greek,να αναφέρω,αναφέρω,batch2
201,Greek,να αναμείξετε,αναμιγνύω,batch2
114,Greek,να μετακινήσω,κινώ,batch2
157,Greek,να διεισδύσει,διεισδύω,batch2
284,Greek,να σχεδιάσουν,σχεδιάζω,batch2
311,Greek,να αλέσω,άροτρο,batch2
279,Greek,να εξασκηθεί,ασκώ,batch2
198,Greek,να προσευχηθούν,προσεύχομαι,batch2
223,Greek,για να ακτινοβολώ,ακτινοβολώ,batch2
314,Greek,για να καρπωθώ,θερίζω,batch2
214,Greek,να απελευθερώσει,έκδοση,batch2
123,Greek,για να αφαιρέσετε,βγάζω,batch2
289,Greek,να σέβεσαι,σέβομαι,batch2
145,Greek,να ψήσει,καβουρδίζω,batch2
257,Greek,να σκαναρω,ανιχνεύω,batch2
322,Greek,να πειράξει,μέγαιρα,batch2
182,Greek,να ουρλιάξω,κραυγάζω,batch2
306,Greek,για να εξυπηρετήσει,υπηρετώ,batch2
212,Greek,για να συρρικνώνεται,αποτραβιέμαι,batch2
298,Greek,να υπογράψει,υπογράφω,batch2
206,Greek,να γλιστρήσει,σλάιντ,batch2
63,Greek,να χαμογελάσει,χαμογελάω,batch2
313,Greek,να σπείρω,σπέρνω,batch2
213,Greek,να λερώνω,ξεχειλίζω,batch2
144,Greek,να βγάζει ατμούς,ατμός,batch2
143,Greek,για να ματαιώσω,βράζω,batch2
229,Greek,για να τεντώσει,τείνω,batch2
292,Greek,να υποφέρουν,βασανίζομαι,batch2
193,Greek,να ταλαντεύεται,κουνιέμαι,batch2
310,Greek,να αναλάβει τη φροντίδα του,νοιάζομαι,batch2
249,Greek,να εκπαιδεύσω,ασκούμαι,batch2
297,Greek,να προειδοποιήσει,προειδοποιώ,batch2
227,Greek,να σπαταλώ,απόρριμμα,batch2
315,Greek,να υφαίνω,υφαίνω,batch2
191,Greek,να ζυγίζω,ζυγίζω,batch2
186,Greek,να ψιθυρίσω,ψιθυρίζω,batch2
196,Greek,να δουλέψω,δουλεύω,batch2
386,Korean,그것은 짠다,짜다,batch2
837,Arabic,أَزَالِيَا,أزيليا,batch2
692,Arabic,غَاق,غَاقِيَات,batch2
860,Arabic,جِنْكُو,الجنكة,batch2
830,Arabic,غِلَادِيُولُس,الزنبق,batch2
845,Arabic,حَنَكُ السَّبُع,أَنْف الْعِجْل,batch2
689,Arabic,يَمَامَة,حمامة السلحفاة,batch2
683,Hebrew,hummingbird,יוֹנֵק דְּבַשׁ,batch2
777,Hebrew,קָרַמְבּוֹלָה,כוכב ים,batch2
837,Hindi,azalea,Azalea,batch2
764,Hindi,banana,केला,batch2
1269,Hindi,car,कार,batch2
735,Hindi,dragonfly,व्याध पतंग,batch2
693,Hindi,egret,बगुला,batch2
866,Hindi,elm,एल्म,batch2
